NIN,FirstName,LastName,Sex,BirthDate,Wilaya,BloodGroup,Job,Generation,Parents
332020102736990317,Yasmine,MOUHOUS,F,2020-10-27,33,A-,Aucun,2,"['331989011063579027', '511978051904215282']"
201994102307663754,Yassine,ABED,M,1994-10-23,20,A-,Chômeur,2,"['201968060338587199', '011998101785550156']"
201996042342959056,Safa,ABED,F,1996-04-23,20,B-,Étudiant,2,"['201968060338587199', '011998101785550156']"
202005072931263688,Wafia,ABED,F,2005-07-29,20,AB-,Étudiant,2,"['201968060338587199', '011998101785550156']"
572003110118839028,Teyeb,ABBAS,M,2003-11-01,57,A+,Étudiant,2,"['571980052196566188', '071975061040935248']"
572012062529732362,Wafia,ABBAS,F,2012-06-25,57,AB+,Aucun,2,"['571980052196566188', '071975061040935248']"
572015041638889851,Karim,ABBAS,M,2015-04-16,57,B-,Aucun,2,"['571980052196566188', '071975061040935248']"
381999110693380095,Mokhtar,HADJI,M,1999-11-06,38,A+,Étudiant,2,"['381972100324856911', '191961060853207304']"
382001073033972823,Dahbia,HADJI,F,2001-07-30,38,A-,Étudiant,2,"['381972100324856911', '191961060853207304']"
382003021954655960,Taki,HADJI,M,2003-02-19,38,A+,Étudiant,2,"['381972100324856911', '191961060853207304']"
382010101326974827,Bouchra,HADJI,F,2010-10-13,38,A-,Aucun,2,"['381972100324856911', '191961060853207304']"
572009101071684294,Fouad,REHMOUN,M,2009-10-10,57,B+,Aucun,2,"['571987060283000992', '071979060800642995']"
572012080951896212,Faycel,REHMOUN,M,2012-08-09,57,B+,Aucun,2,"['571987060283000992', '071979060800642995']"
572012042788139641,Aziz,ABBAS,M,2012-04-27,57,O-,Aucun,2,"['571980092072429829', '071984111019376895']"
572013072178431434,Naïla,ABBAS,F,2013-07-21,57,O-,Aucun,2,"['571980092072429829', '071984111019376895']"
572017041027996147,Mazouzi,ABBAS,M,2017-04-10,57,AB+,Aucun,2,"['571980092072429829', '071984111019376895']"
392016091045035489,Mustapha,ABED,M,2016-09-10,39,B-,Aucun,2,"['391978061979046681', '301973113013016266']"
392018082957052992,Douaa,ABED,F,2018-08-29,39,B-,Aucun,2,"['391978061979046681', '301973113013016266']"
392018100844406158,Soumia,ABED,F,2018-10-08,39,B-,Aucun,2,"['391978061979046681', '301973113013016266']"
